100012909;Eric;Bledsoe;united states;M;\N
100012913;Trevor;Booker;united states;M;\N
100012917;Craig;Brackins;united states;M;\N
100012918;Avery;Bradley;united states;M;\N
100012943;Derrick;Caracter;united states;M;\N
100012972;Sherron;Collins;united states;M;\N
100012978;Marcus;Cousin;united states;M;\N
100012979;DeMarcus;Cousins;united states;M;\N
100012981;Jordan;Crawford;united states;M;\N
100012995;Ed;Davis;united states;M;\N
100013008;Zabian;Dowdell;united states;M;\N
100013018;Devin;Ebanks;united states;M;\N
100013023;Semih;Erden;united states;M;\N
100013026;Jeremy;Evans;united states;M;\N
100013033;Christian;Eyenga;united states;M;\N
100013035;Derrick;Favors;united states;M;\N
100013043;Landry;Fields;united states;M;\N
100013046;Gary;Forbes;united states;M;\N
100013070;Paul;George;united states;M;\N
100013092;Blake;Griffin;united states;M;\N
100013096;Luke;Harangody;united states;M;\N
100013104;Manny;Harris;united states;M;\N
100013109;Gordon;Hayward;united states;M;\N
100013110;Lazar;Hayward;united states;M;\N
100013114;Xavier;Henry;united states;M;\N
100013144;Damion;James;united states;M;\N
100013156;Eugene;Jeter;united states;M;\N
100013159;Armon;Johnson;united states;M;\N
100013160;Chris;Johnson;united states;M;\N
100013170;Wesley;Johnson;united states;M;\N
100013172;Dominique;Jones;united states;M;\N
100013194;Gani;Lawal;united states;M;\N
100013201;Jeremy;Lin;united states;M;\N
100013240;Greg;Monroe;united states;M;\N
100013245;Timofey;Mozgov;united states;M;\N
100013252;Hamady;N'Diaye;united states;M;\N
100013255;Gary;Neal;united states;M;\N
100013270;Larry;Owens;united states;M;\N
100013276;Patrick;Patterson;united states;M;\N
100013282;Nikola;Peković;united states;M;\N
100013292;Dexter;Pittman;united states;M;\N
100013293;Quincy;Pondexter;united states;M;\N
100013312;Andy;Rautins;united states;M;\N
100013329;Samardo;Samuels;united states;M;\N
100013330;Larry;Sanders;united states;M;\N
100013334;Kevin;Séraphin;united states;M;\N
100013336;Mustafa;Shakur;united states;M;\N
100013337;Garret;Siler;united states;M;\N
100013341;Ish;Smith;united states;M;\N
100013352;Tiago;Splitter;united states;M;\N
100013354;Lance;Stephenson;united states;M;\N
100013363;Pape;Sy;united states;M;\N
100013393;Ekpe;Udoh;united states;M;\N
100013396;Ben;Uzoh;united states;M;\N
100013398;Greivis;Vásquez;united states;M;\N
100013406;John;Wall;united states;M;\N
100013412;Willie;Warren;united states;M;\N
100013426;Hassan;Whiteside;united states;M;\N
100013465;Lavoy;Allen;united states;M;\N
100013481;Gustavo;Ayón;united states;M;\N
100013502;Keith;Benson;united states;M;\N
100013506;Bismack;Biyombo;united states;M;\N
100013524;MarShon;Brooks;united states;M;\N
100013530;Alec;Burks;united states;M;\N
100013532;Jimmy;Butler;united states;M;\N
100013534;Derrick;Byars;united states;M;\N
100013554;Norris;Cole;united states;M;\N
100013576;Eric;Dawson;united states;M;\N
100013580;Justin;Dentmon;united states;M;\N
100013597;Jerome;Dyson;united states;M;\N
100013604;Andre;Emmett;united states;M;\N
100013613;Kenneth;Faried;united states;M;\N
100013626;Jeff;Foote;united states;M;\N
100013629;Courtney;Fortson;united states;M;\N
100013634;Jimmer;Fredette;united states;M;\N
100013635;Enes;Freedom;united states;M;\N
100013650;Mickell;Gladness;united states;M;\N
100013658;Andrew;Goudelock;united states;M;\N
100013667;Jordan;Hamilton;united states;M;\N
100013672;Justin;Harper;united states;M;\N
100013673;Josh;Harrellson;united states;M;\N
100013677;Terrel;Harris;united states;M;\N
100013678;Tobias;Harris;united states;M;\N
100013691;Cory;Higgins;united states;M;\N
100013701;Darington;Hobson;united states;M;\N
100013706;Tyler;Honeycutt;united states;M;\N
100013708;Dennis;Horner;united states;M;\N
100013720;Kyrie;Irving;united states;M;\N
100013723;Reggie;Jackson;united states;M;\N
100013736;Charles;Jenkins;united states;M;\N
100013744;Carldell;Johnson;united states;M;\N
100013748;Ivan;Johnson;united states;M;\N
100013749;JaJuan;Johnson;united states;M;\N
100013761;Jerome;Jordan;united states;M;\N
100013762;Cory;Joseph;united states;M;\N
100013765;D.J.;Kennedy;united states;M;\N
100013768;Brandon;Knight;united states;M;\N
100013775;Malcolm;Lee;united states;M;\N
100013776;Kawhi;Leonard;united states;M;\N
100013777;Travis;Leslie;united states;M;\N
100013778;Jon;Leuer;united states;M;\N
100013780;DeAndre;Liggins;united states;M;\N
100013788;Shelvin;Mack;united states;M;\N
100013789;Vernon;Macklin;united states;M;\N
100013820;E'Twaun;Moore;united states;M;\N
100013822;Darius;Morris;united states;M;\N
100013823;Marcus;Morris;united states;M;\N
100013824;Markieff;Morris;united states;M;\N
100013842;Daniel;Orton;united states;M;\N
100013847;Jeremy;Pargo;united states;M;\N
100013850;Chandler;Parsons;united states;M;\N
100013870;Ryan;Reid;united states;M;\N
100013877;Ricky;Rubio;united states;M;\N
100013886;Josh;Selby;united states;M;\N
100013891;Iman;Shumpert;united states;M;\N
100013892;Xavier;Silas;united states;M;\N
100013894;Chris;Singleton;united states;M;\N
100013897;Donald;Sloan;united states;M;\N
100013902;Greg;Smith;united states;M;\N
100013908;Jerry;Smith;united states;M;\N
100013910;Nolan;Smith;united states;M;\N
100013916;Greg;Stiemsma;united states;M;\N
100013917;Julyan;Stone;united states;M;\N
100013927;Isaiah;Thomas;united states;M;\N
100013929;Lance;Thomas;united states;M;\N
100013930;Malcolm;Thomas;united states;M;\N
100013932;Trey;Thompkins;united states;M;\N
100013934;Klay;Thompson;united states;M;\N
100013935;Mychel;Thompson;united states;M;\N
100013936;Tristan;Thompson;united states;M;\N
100013945;Jeremy;Tyler;united states;M;\N
100013946;Edwin;Ubiles;united states;M;\N
100013956;Jan;Veselý;united states;M;\N
100013958;Nikola;Vučević;united states;M;\N
100013962;Kemba;Walker;united states;M;\N
100013984;Derrick;Williams;united states;M;\N
100013985;Elliot;Williams;united states;M;\N
100013986;Jordan;Williams;united states;M;\N
100014001;Chris;Wright;united states;M;\N
100014010;Quincy;Acy;united states;M;\N
100014013;Josh;Akognon;united states;M;\N
100014046;Harrison;Barnes;united states;M;\N
100014051;Will;Barton;united states;M;\N
100014056;Aron;Baynes;united states;M;\N
100014057;Kent;Bazemore;united states;M;\N
100014058;Bradley;Beal;united states;M;\N
100014062;Patrick;Beverley;united states;M;\N
100014107;Victor;Claver;united states;M;\N
100014119;Chris;Copeland;united states;M;\N
100014125;Jae;Crowder;united states;M;\N
100014127;Jared;Cunningham;united states;M;\N
100014132;Anthony;Davis;united states;M;\N
100014140;Nando;Colo;united states;M;\N
100014153;Andre;Drummond;united states;M;\N
100014164;Kim;English;united states;M;\N
100014168;Festus;Ezeli;united states;M;\N
100014176;Evan;Fournier;united states;M;\N
100014180;Joel;Freeland;united states;M;\N
100014186;Diante;Garrett;united states;M;\N
100014206;Draymond;Green;united states;M;\N
100014216;Ben;Hansbrough;united states;M;\N
100014219;Maurice;Harkless;united states;M;\N
100014237;John;Henson;united states;M;\N
100014247;Justin;Holiday;united states;M;\N
100014263;Bernard;James;united states;M;\N
100014274;John;Jenkins;united states;M;\N
100014283;Orlando;Johnson;united states;M;\N
100014285;Darius;Johnson-Odom;united states;M;\N
100014289;DeQuan;Jones;united states;M;\N
100014292;Kevin;Jones;united states;M;\N
100014293;Perry;Jones;united states;M;\N
100014295;Terrence;Jones;united states;M;\N
100014298;Kris;Joseph;united states;M;\N
100014303;Michael;Kidd-Gilchrist;united states;M;\N
100014309;Viacheslav;Kravtsov;united states;M;\N
100014310;Doron;Lamb;united states;M;\N
100014313;Jeremy;Lamb;united states;M;\N
100014320;Meyers;Leonard;united states;M;\N
100014326;Damian;Lillard;united states;M;\N
100014336;Scott;Machado;united states;M;\N
100014344;Kendall;Marshall;united states;M;\N
100014365;Fab;Melo;united states;M;\N
100014366;Khris;Middleton;united states;M;\N
100014370;Darius;Miller;united states;M;\N
100014372;Quincy;Miller;united states;M;\N
100014386;Donatas;Motiejūnas;united states;M;\N
100014387;Arnett;Moultrie;united states;M;\N
100014390;Kevin;Murphy;united states;M;\N
100014395;Andrew;Nicholson;united states;M;\N
100014400;Kyle;O'Quinn;united states;M;\N
100014402;Tim;Ohlbrecht;united states;M;\N
100014429;Miles;Plumlee;united states;M;\N
100014449;Austin;Rivers;united states;M;\N
100014450;Brian;Roberts;united states;M;\N
100014452;Thomas;Robinson;united states;M;\N
100014456;Terrence;Ross;united states;M;\N
100014460;Robert;Sacre;united states;M;\N
100014465;Mike;Scott;united states;M;\N
100014470;Tornike;Shengelia;united states;M;\N
100014472;Alexey;Shved;united states;M;\N
100014473;Henry;Sims;united states;M;\N
100014474;Kyle;Singler;united states;M;\N
100014498;Jared;Sullinger;united states;M;\N
100014500;Jeff;Taylor;united states;M;\N
100014501;Tyshawn;Taylor;united states;M;\N
100014503;Marquis;Teague;united states;M;\N
100014504;Mirza;Teletović;united states;M;\N
100014535;Jonas;Valančiūnas;united states;M;\N
100014537;Jarvis;Varnado;united states;M;\N
100014545;Dion;Waiters;united states;M;\N
100014556;Maalik;Wayns;united states;M;\N
100014577;Tony;Wroten;united states;M;\N
100014581;Luke;Zeller;united states;M;\N
100014582;Tyler;Zeller;united states;M;\N
100014586;Steven;Adams;united states;M;\N
100014607;Giannis;Antetokounmpo;united states;M;\N
100014612;Pero;Antić;united states;M;\N
100014622;Chris;Babb;united states;M;\N
100014643;Anthony;Bennett;united states;M;\N
100014654;Vander;Blue;united states;M;\N
100014674;Lorenzo;Brown;united states;M;\N
100014680;Reggie;Bullock;united states;M;\N
100014681;Trey;Burke;united states;M;\N
100014688;Dwight;Buycks;united states;M;\N
100014693;Nick;Calathes;united states;M;\N
100014695;Kentavious;Caldwell-Pope;united states;M;\N
100014696;Isaiah;Canaan;united states;M;\N
100014699;Michael;Carter-Williams;united states;M;\N
100014705;Dionte;Christmas;united states;M;\N
100014709;Ian;Clark;united states;M;\N
100014718;Robert;Covington;united states;M;\N
100014719;Allen;Crabbe;united states;M;\N
100014729;Seth;Curry;united states;M;\N
100014734;Troy;Daniels;united states;M;\N
100014735;Gigi;Datome;united states;M;\N
100014736;Brandon;Davies;united states;M;\N
100014748;Dewayne;Dedmon;united states;M;\N
100014752;Matthew;Dellavedova;united states;M;\N
100014758;Gorgui;Dieng;united states;M;\N
100014769;Shane;Edwards;united states;M;\N
100014780;Vítor;Faverani;united states;M;\N
100014782;Carrick;Felix;united states;M;\N
100014788;Jamaal;Franklin;united states;M;\N
100014807;Rudy;Gobert;united states;M;\N
100014810;Archie;Goodwin;united states;M;\N
100014826;Jorge;Gutiérrez;united states;M;\N
100014830;Justin;Hamilton;united states;M;\N
100014834;Tim;Jr.;united states;M;\N
100014840;Elias;Harris;united states;M;\N
100014860;Solomon;Hill;united states;M;\N
100014864;Scotty;Hopson;united states;M;\N
100014867;Robbie;Hummel;united states;M;\N
100014906;Sergey;Karasev;united states;M;\N
100014907;Ryan;Kelly;united states;M;\N
100014914;Ognjen;Kuzmić;united states;M;\N
100014918;Shane;Larkin;united states;M;\N
100014920;Ricky;Ledo;united states;M;\N
100014925;Alex;Len;united states;M;\N
100014958;Ray;McCallum;united states;M;\N
100014959;CJ;McCollum;united states;M;\N
100014961;Ben;McLemore;united states;M;\N
100014964;Gal;Mekel;united states;M;\N
100014975;Tony;Mitchell;united states;M;\N
100014990;Shabazz;Muhammad;united states;M;\N
100014994;Erik;Murphy;united states;M;\N
100014995;Toure';Murry;united states;M;\N
100014996;Mike;Muscala;united states;M;\N
100015002;Nemanja;Nedović;united states;M;\N
100015008;James;Nunnally;united states;M;\N
100015014;Victor;Oladipo;united states;M;\N
100015015;Kelly;Olynyk;united states;M;\N
100015016;Arinze;Onuaku;united states;M;\N
100015033;Mason;Plumlee;united states;M;\N
100015036;Otto;Jr.;united states;M;\N
100015038;Phil;Pressey;united states;M;\N
100015043;Miroslav;Raduljica;united states;M;\N
100015048;Glen;Jr.;united states;M;\N
100015053;Andre;Roberson;united states;M;\N
100015067;Dennis;Schröder;united states;M;\N
100015086;Peyton;Siva;united states;M;\N
100015088;Chris;Smith;united states;M;\N
100015094;Tony;Snell;united states;M;\N
100015095;James;Southerland;united states;M;\N
100015100;D.J.;Stephens;united states;M;\N
100015117;Adonis;Thomas;united states;M;\N
100015125;Hollis;Thompson;united states;M;\N
100015164;Casper;Ware;united states;M;\N
100015172;Royce;White;united states;M;\N
100015183;Jeff;Withey;united states;M;\N
100015184;Nate;Wolters;united states;M;\N
100015192;Cody;Zeller;united states;M;\N
100015195;Jordan;Adams;united states;M;\N
100015202;Furkan;Aldemir;united states;M;\N
100015213;Kyle;Anderson;united states;M;\N
100015227;Cameron;Bairstow;united states;M;\N
100015245;Jerrelle;Benimon;united states;M;\N
100015248;Sim;Bhullar;united states;M;\N
100015250;Tarik;Black;united states;M;\N
100015257;Bojan;Bogdanović;united states;M;\N
100015269;Jabari;Brown;united states;M;\N
100015271;Markel;Brown;united states;M;\N
100015285;Bruno;Caboclo;united states;M;\N
100015292;Clint;Capela;united states;M;\N
100015302;Will;Cherry;united states;M;\N
100015303;Patrick;Christopher;united states;M;\N
100015308;Jordan;Clarkson;united states;M;\N
100015316;Jack;Cooley;united states;M;\N
100015318;Bryce;Cotton;united states;M;\N
100015344;Andre;Dawkins;united states;M;\N
100015354;Spencer;Dinwiddie;united states;M;\N
100015361;Zoran;Dragić;united states;M;\N
100015364;Larry;II;united states;M;\N
100015370;Cleanthony;Early;united states;M;\N
100015373;James;III;united states;M;\N
100015374;Tyler;Ennis;united states;M;\N
100015380;Dante;Exum;united states;M;\N
100015390;Tim;Frazier;united states;M;\N
100015400;Langston;Galloway;united states;M;\N
100015417;Aaron;Gordon;united states;M;\N
100015419;Drew;Gordon;united states;M;\N
100015423;Jerami;Grant;united states;M;\N
100015426;Erick;Green;united states;M;\N
100015428;JaMychal;Green;united states;M;\N
100015439;P.J.;Hairston;united states;M;\N
100015449;Gary;Harris;united states;M;\N
100015450;Joe;Harris;united states;M;\N
100015470;Rodney;Hood;united states;M;\N
100015479;Joe;Ingles;united states;M;\N
100015488;Cory;Jefferson;united states;M;\N
100015495;Grant;Jerrett;united states;M;\N
100015505;Nick;Johnson;united states;M;\N
100015506;Tyler;Johnson;united states;M;\N
100015519;Sean;Kilpatrick;united states;M;\N
100015521;Alex;Kirk;united states;M;\N
100015531;Joffrey;Lauvergne;united states;M;\N
100015532;Zach;LaVine;united states;M;\N
100015551;Kalin;Lucas;united states;M;\N
100015555;Devyn;Marble;united states;M;\N
100015565;James;McAdoo;united states;M;\N
100015568;K.J.;McDaniels;united states;M;\N
100015571;Doug;McDermott;united states;M;\N
100015572;Mitch;McGary;united states;M;\N
100015577;Jerel;McNeal;united states;M;\N
100015592;Elijah;Millsap;united states;M;\N
100015594;Nikola;Mirotić;united states;M;\N
100015598;Eric;Moreland;united states;M;\N
100015612;Shabazz;Napier;united states;M;\N
100015622;Nerlens;Noel;united states;M;\N
100015623;Lucas;Nogueira;united states;M;\N
100015628;Jusuf;Nurkić;united states;M;\N
100015629;Johnny;O'Bryant;united states;M;\N
100015635;Kostas;Papanikolaou;united states;M;\N
100015637;Jabari;Parker;united states;M;\N
100015642;Adreian;Payne;united states;M;\N
100015645;Elfrid;Payton;united states;M;\N
100015659;Dwight;Powell;united states;M;\N
100015676;Julius;Randle;united states;M;\N
100015690;Glenn;III;united states;M;\N
100015705;Damjan;Rudež;united states;M;\N
100015709;JaKarr;Sampson;united states;M;\N
100015731;Marcus;Smart;united states;M;\N
100015743;Russ;Smith;united states;M;\N
100015749;Nik;Stauskas;united states;M;\N
100015752;David;Stockton;united states;M;\N
100015753;Jarnell;Stokes;united states;M;\N
100015793;Noah;Vonleh;united states;M;\N
100015803;T.J.;Warren;united states;M;\N
100015805;David;Wear;united states;M;\N
100015806;Travis;Wear;united states;M;\N
100015811;Shayne;Whittington;united states;M;\N
100015812;Andrew;Wiggins;united states;M;\N
100015813;C.J.;Wilcox;united states;M;\N
100015838;James;Young;united states;M;\N
100015852;Cliff;Alexander;united states;M;\N
100015862;Justin;Anderson;united states;M;\N
100015866;Thanasis;Antetokounmpo;united states;M;\N
100015869;Keith;Appling;united states;M;\N
100015896;Nemanja;Bjelica;united states;M;\N
100015904;Devin;Booker;united states;M;\N
100015911;Anthony;Brown;united states;M;\N
100015933;Willie;Cauley-Stein;united states;M;\N
100015938;Rakeem;Christmas;united states;M;\N
100015940;Coty;Clarke;united states;M;\N
100015946;Pat;Connaughton;united states;M;\N
100015965;Branden;Dawson;united states;M;\N
100015967;Bryce;Dejean-Jones;united states;M;\N
100015968;Sam;Dekker;united states;M;\N
100015979;Duje;Dukan;united states;M;\N
100015984;Jarell;Eddie;united states;M;\N
100015998;Cristiano;Felício;united states;M;\N
100016032;Jerian;Grant;united states;M;\N
100016054;Montrezl;Harrell;united states;M;\N
100016061;Aaron;Harrison;united states;M;\N
100016068;Mario;Hezonja;united states;M;\N
100016077;Darrun;Hilliard;united states;M;\N
100016088;Rondae;Hollis-Jefferson;united states;M;\N
100016089;Richaun;Holmes;united states;M;\N
100016093;Marcelo;Huertas;united states;M;\N
100016094;Josh;Huestis;united states;M;\N
100016099;R.J.;Hunter;united states;M;\N
100016106;Damien;Inglis;united states;M;\N
100016130;Stanley;Johnson;united states;M;\N
100016133;Nikola;Jokić;united states;M;\N
100016137;Tyus;Jones;united states;M;\N
100016141;Frank;Kaminsky;united states;M;\N
100016143;Sasha;Kaun;united states;M;\N
100016173;Kevon;Looney;united states;M;\N
100016178;Trey;Lyles;united states;M;\N
100016184;Boban;Marjanović;united states;M;\N
100016186;Jarell;Martin;united states;M;\N
100016198;T.J.;McConnell;united states;M;\N
100016199;Chris;McCullough;united states;M;\N
100016205;Jordan;McRae;united states;M;\N
100016210;Salah;Mejri;united states;M;\N
100016211;Jordan;Mickey;united states;M;\N
100016224;Luis;Montero;united states;M;\N
100016234;Emmanuel;Mudiay;united states;M;\N
100016236;Xavier;Munford;united states;M;\N
100016238;Larry;Jr.;united states;M;\N
100016242;Raul;Neto;united states;M;\N
100016252;J.J.;O'Brien;united states;M;\N
100016255;Jahlil;Okafor;united states;M;\N
100016258;Kelly;Jr.;united states;M;\N
100016264;Lamar;Patterson;united states;M;\N
100016268;Cameron;Payne;united states;M;\N
100016273;Tibor;Pleiß;united states;M;\N
100016277;Bobby;Portis;united states;M;\N
100016278;Kristaps;Porziņģis;united states;M;\N
100016280;Norman;Powell;united states;M;\N
100016290;Willie;Reed;united states;M;\N
100016291;Josh;Richardson;united states;M;\N
100016303;Terry;Rozier;united states;M;\N
100016307;D'Angelo;Russell;united states;M;\N
100016319;Jonathon;Simmons;united states;M;\N
100016341;Alex;Stepheson;united states;M;\N
100016350;Edy;Tavares;united states;M;\N
100016367;Axel;Toupane;united states;M;\N
100016368;Karl-Anthony;Towns;united states;M;\N
100016371;Myles;Turner;united states;M;\N
100016380;Rashad;Vaughn;united states;M;\N
100016391;Briante;Weber;united states;M;\N
100016403;Alan;Williams;united states;M;\N
100016410;Justise;Winslow;united states;M;\N
100016412;Christian;Wood;united states;M;\N
100016415;Delon;Wright;united states;M;\N
100016418;Joe;Young;united states;M;\N
100016423;Álex;Abrines;united states;M;\N
100016450;Ron;Baker;united states;M;\N
100016451;Wade;Baldwin;united states;M;\N
100016465;Malik;Beasley;united states;M;\N
100016468;DeAndre';Bembry;united states;M;\N
100016469;Dragan;Bender;united states;M;\N
100016471;Ben;Bentil;united states;M;\N
100016472;Dāvis;Bertāns;united states;M;\N
100016484;Joel;Bolomboy;united states;M;\N
100016491;Malcolm;Brogdon;united states;M;\N
100016497;Jaylen;Brown;united states;M;\N
100016498;Nicolás;Brussino;united states;M;\N
100016520;Marquese;Chriss;united states;M;\N
100016522;Semaj;Christon;united states;M;\N
100016530;Quinn;Cook;united states;M;\N
100016546;Deyonta;Davis;united states;M;\N
100016550;Malcolm;Delaney;united states;M;\N
100016554;Cheick;Diallo;united states;M;\N
100016565;Kris;Dunn;united states;M;\N
100016568;Henry;Ellenson;united states;M;\N
100016571;Joel;Embiid;united states;M;\N
100016583;Kay;Felder;united states;M;\N
100016586;Yogi;Ferrell;united states;M;\N
100016589;Dorian;Finney-Smith;united states;M;\N
100016590;Bryn;Forbes;united states;M;\N
100016600;Patricio;Garino;united states;M;\N
100016604;Michael;Gbinije;united states;M;\N
100016607;Marcus;Georges-Hunt;united states;M;\N
100016608;Jonathan;Gibson;united states;M;\N
100016620;Treveon;Graham;united states;M;\N
100016632;A.J.;Hammons;united states;M;\N
100016644;Andrew;Harrison;united states;M;\N
100016652;Juancho;Hernangómez;united states;M;\N
100016653;Willy;Hernangómez;united states;M;\N
100016658;Buddy;Hield;united states;M;\N
100016672;Danuel;Jr.;united states;M;\N
100016687;Brandon;Ingram;united states;M;\N
100016690;Demetrius;Jackson;united states;M;\N
100016691;Pierre;Jackson;united states;M;\N
100016702;Brice;Johnson;united states;M;\N
100016710;Damian;Jones;united states;M;\N
100016711;Derrick;Jr.;united states;M;\N
100016728;Mindaugas;Kuzminskas;united states;M;\N
100016729;Skal;Labissière;united states;M;\N
100016731;Nicolás;Laprovíttola;united states;M;\N
100016737;Jake;Layman;united states;M;\N
100016744;Caris;LeVert;united states;M;\N
100016751;Shawn;Long;united states;M;\N
100016758;Timothé;Luwawu-Cabarrot;united states;M;\N
100016760;Sheldon;Mac;united states;M;\N
100016763;Thon;Maker;united states;M;\N
100016769;Patrick;McCaw;united states;M;\N
100016782;Rodney;McGruder;united states;M;\N
100016807;Dejounte;Murray;united states;M;\N
100016808;Jamal;Murray;united states;M;\N
100016812;Maurice;Ndour;united states;M;\N
100016816;Georges;Niang;united states;M;\N
100016830;David;Nwaba;united states;M;\N
100016835;Daniel;Ochefu;united states;M;\N
100016840;Chinanu;Onuaku;united states;M;\N
100016843;Georgios;Papagiannis;united states;M;\N
100016855;Gary;II;united states;M;\N
100016857;Marshall;Plumlee;united states;M;\N
100016864;Jakob;Poeltl;united states;M;\N
100016870;Alex;Poythress;united states;M;\N
100016872;Taurean;Prince;united states;M;\N
100016873;Tim;Quarterman;united states;M;\N
100016874;Chasson;Randle;united states;M;\N
100016882;Malachi;Richardson;united states;M;\N
100016899;Domantas;Sabonis;united states;M;\N
100016901;Dario;Šarić;united states;M;\N
100016902;Tomáš;Satoranský;united states;M;\N
100016907;Wayne;Selden;united states;M;\N
100016913;Pascal;Siakam;united states;M;\N
100016929;Diamond;Stone;united states;M;\N
100016935;Isaiah;Taylor;united states;M;\N
100016948;Mike;Tobey;united states;M;\N
100016960;Tyler;Ulis;united states;M;\N
100016961;Jarrod;Uthoff;united states;M;\N
100016963;Denzel;Valentine;united states;M;\N
100016964;Fred;VanVleet;united states;M;\N
100016982;Okaro;White;united states;M;\N
100016983;Isaiah;Whitehead;united states;M;\N
100016999;Troy;Williams;united states;M;\N
100017002;Kyle;Wiltjer;united states;M;\N
100017015;Stephen;Zimmerman;united states;M;\N
100017016;Paul;Zipser;united states;M;\N
100017017;Ivica;Zubac;united states;M;\N
100017021;Bam;Adebayo;united states;M;\N
100017025;Jarrett;Allen;united states;M;\N
100017026;Kadeem;Allen;united states;M;\N
100017032;Ike;Anigbogu;united states;M;\N
100017035;OG;Anunoby;united states;M;\N
100017036;Ryan;Arcidiacono;united states;M;\N
100017039;Jamel;Artis;united states;M;\N
100017047;Dwayne;Bacon;united states;M;\N
100017050;Lonzo;Ball;united states;M;\N
100017064;Jordan;Bell;united states;M;\N
100017069;Khem;Birch;united states;M;\N
100017070;Jabari;Bird;united states;M;\N
100017074;Antonio;Blakeney;united states;M;\N
100017079;Bogdan;Bogdanović;united states;M;\N
100017088;Chris;Boucher;united states;M;\N
100017092;Tony;Bradley;united states;M;\N
100017098;Dillon;Brooks;united states;M;\N
100017105;Sterling;Brown;united states;M;\N
100017107;Thomas;Bryant;united states;M;\N
100017125;Alex;Caruso;united states;M;\N
100017128;Tyler;Cavanaugh;united states;M;\N
100017137;Gian;Clavell;united states;M;\N
100017138;Antonius;Cleveland;united states;M;\N
100017141;John;Collins;united states;M;\N
100017142;Zach;Collins;united states;M;\N
100017143;Kyle;Collinsworth;united states;M;\N
100017149;Charles;Cooke;united states;M;\N
100017151;Matt;Costello;united states;M;\N
100017155;Torrey;Craig;united states;M;\N
100017178;Tyler;Dorsey;united states;M;\N
100017179;Damyean;Dotson;united states;M;\N
100017180;Milton;Doyle;united states;M;\N
100017181;PJ;Dozier;united states;M;\N
100017200;Jawun;Evans;united states;M;\N
100017211;Terrance;Ferguson;united states;M;\N
100017216;De'Aaron;Fox;united states;M;\N
100017222;Markelle;Fultz;united states;M;\N
100017240;Josh;Gray;united states;M;\N
100017249;Daniel;Hamilton;united states;M;\N
100017264;Shaquille;Harrison;united states;M;\N
100017265;Josh;Hart;united states;M;\N
100017267;Nigel;Hayes;united states;M;\N
100017272;Reggie;Hearn;united states;M;\N
100017273;Myke;Henry;united states;M;\N
100017280;Isaiah;Hicks;united states;M;\N
100017290;John;Holland;united states;M;\N
100017302;Vince;Hunter;united states;M;\N
100017309;Andre;Ingram;united states;M;\N
100017312;Jonathan;Isaac;united states;M;\N
100017313;Wes;Iwundu;united states;M;\N
100017315;Aaron;Jackson;united states;M;\N
100017319;Josh;Jackson;united states;M;\N
100017320;Justin;Jackson;united states;M;\N
100017334;Dakari;Johnson;united states;M;\N
100017339;Omari;Johnson;united states;M;\N
100017348;Jalen;Jones;united states;M;\N
100017355;Luke;Kennard;united states;M;\N
100017362;Maxi;Kleber;united states;M;\N
100017363;Furkan;Korkmaz;united states;M;\N
100017364;Luke;Kornet;united states;M;\N
100017367;Kyle;Kuzma;united states;M;\N
100017375;T.J.;Leaf;united states;M;\N
100017377;Damion;Lee;united states;M;\N
100017378;Walt;Jr.;united states;M;\N
100017396;Tyler;Lydon;united states;M;\N
100017399;Josh;Magette;united states;M;\N
100017405;Lauri;Markkanen;united states;M;\N
100017407;Frank;III;united states;M;\N
100017408;Mangok;Mathiang;united states;M;\N
100017415;Erik;McCree;united states;M;\N
100017422;Trey;McKinney-Jones;united states;M;\N
100017423;Alfonzo;McKinnie;united states;M;\N
100017432;Malcolm;Miller;united states;M;\N
100017438;Donovan;Mitchell;united states;M;\N
100017439;Naz;Mitrou-Long;united states;M;\N
100017440;Malik;Monk;united states;M;\N
100017446;Ben;Moore;united states;M;\N
100017449;Jaylen;Morris;united states;M;\N
100017452;Monte;Morris;united states;M;\N
100017453;Johnathan;Motley;united states;M;\N
100017465;Abdel;Nader;united states;M;\N
100017479;Frank;Ntilikina;united states;M;\N
100017483;Royce;O'Neale;united states;M;\N
100017485;Semi;Ojeleye;united states;M;\N
100017493;Cedi;Osman;united states;M;\N
100017496;Marcus;Paige;united states;M;\N
100017504;Justin;Patton;united states;M;\N
100017505;Brandon;Paul;united states;M;\N
100017516;London;Perrantes;united states;M;\N
100017517;Alec;Peters;united states;M;\N
100017530;Jacob;Pullen;united states;M;\N
100017531;Rodney;Purvis;united states;M;\N
100017532;Zhou;Qi;united states;M;\N
100017534;Ivan;Rabb;united states;M;\N
100017537;Xavier;Rathan-Mayes;united states;M;\N
100017539;Davon;Reed;united states;M;\N
100017549;Devin;Robinson;united states;M;\N
100017573;Ben;Simmons;united states;M;\N
100017575;Kobi;Simmons;united states;M;\N
100017578;Dennis;Jr.;united states;M;\N
100017591;Edmond;Sumner;united states;M;\N
100017592;Caleb;Swanigan;united states;M;\N
100017593;Jayson;Tatum;united states;M;\N
100017599;Miloš;Teodosić;united states;M;\N
100017601;Daniel;Theis;united states;M;\N
100017608;Sindarius;Thornwell;united states;M;\N
100017633;Tyrone;Wallace;united states;M;\N
100017634;Derrick;Walton;united states;M;\N
100017635;Jameel;Warney;united states;M;\N
100017638;James;III;united states;M;\N
100017644;Andrew;White;united states;M;\N
